CODIGO,DETALLE,DETALLE_E1,DETALLE_E2,RUBRO,PROVEEDOR,UNIDAD,SERIAL_NUM,EXP_DATE,CODIGO_D_R,COSTO,PRECIO_1,PORCENT_1,PRECIO_2,PORCENT_2,PRECIO_3,PORCENT_3,PRECIO_4,PORCENT_4,PRECIO_5,PORCENT_5,PROMO,PROMOPRICE,PROMOSTART,PROMOEND,COMM_TYPE,COMM,COMM_MAX,EXISTENCIA,MINIMO,MAXIMO,PUN_PEDIDO,TASA_IVA,IT_TIPO,IT_POR_MON,TAX_1,TAX_2,TAX_3,TAX_4,TAX_5,BALANZA,TYPE,OBS,VIEW_OBS,SERVICE,CUSTOM_1,CUSTOM_2,CUSTOM_3,CUSTOM_4,CUSTOM_5,CUSTOM_6,IMAGE,IMAGEVIEW,MONEDA,KIT_C_PROD,COD_BARRA,TLABEL,CREADO,MODIFICADO,USE_CP_KIT,EXIS_SUC1,EXIS_SUC2,EXIS_SUC3,EXIS_SUC4,EXIS_SUC5,EXIS_SUC6,EXIS_SUC7,EXIS_SUC8,EXIS_SUC9,EXIS_SUC10,VEN_SUC1,VEN_SUC2,VEN_SUC3,VEN_SUC4,VEN_SUC5,VEN_SUC6,VEN_SUC7,VEN_SUC8,VEN_SUC9,VEN_SUC10,COMER_E
324            ,MAQUINA RELOJ                           ,                                        ,                                        ,ARTISTICA                     ,0000000001,     ,.F.,.F.,0000000000,0,5935,0,0,0,0,0,0,0,0,0,.F.,0,8/12/2022,8/12/2022,2,0,0,74,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,17/07/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
325            ,CINTA HILERA 11MM                       ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,273,0,0,0,0,0,0,0,0,0,.F.,0,31/07/2021,31/07/2021,2,0,0,"972,1",10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/07/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3252           ,CADENA dorada BOLITA CH                 ,                                        ,                                        ,CADENAS                       ,0000000001,     ,.F.,.F.,0000000000,0,494,0,0,0,0,0,0,0,0,0,.F.,0,30/10/2017,30/10/2017,2,0,0,999,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3255           ,FLORES DE PAPEL X6                      ,                                        ,                                        ,MODA FLOR PAPEL               ,0000000001,     ,.F.,.F.,0000000000,0,589,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,74,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,19/07/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
326            ,AROS C/ CIERRE x2                       ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,241,0,0,0,0,0,0,0,0,0,.F.,0,30/10/2017,30/10/2017,2,0,0,998,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
327            ,CINTA HILERA 20MM                       ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,505,0,0,0,0,0,0,0,0,0,.F.,0,31/07/2021,31/07/2021,2,0,0,"984,1",10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/07/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
328            ,CIERRE RESORTE                          ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,246,0,0,0,0,0,0,0,0,0,.F.,0,30/10/2017,30/10/2017,2,0,0,917,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
329            ,ALFILER CORAZON RUEDA XL                ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,991,0,0,0,0,0,0,0,0,0,.F.,0,28/10/2022,28/10/2022,2,0,0,85,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,28/10/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
330            ,STENCIL EQ ARTE 30X30                   ,                                        ,                                        ,STENCILS                      ,0000000001,     ,.F.,.F.,0000000000,0,2888,0,0,0,0,0,0,0,0,0,.F.,0,28/01/2021,28/01/2021,2,0,0,87,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,28/01/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
331            ,BOLITA MADERA COLOR GDE c/u             ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,266,0,0,0,0,0,0,0,0,0,.F.,0,7/12/2021,7/12/2021,2,0,0,1000,10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,7/12/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
332            ,CENTIMETRO                              ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,894,0,0,0,0,0,0,0,0,0,.F.,0,31/07/2021,31/07/2021,2,0,0,961,10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/07/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
333            ,FIMU FORMAS                             ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,125,0,0,0,0,0,0,0,0,0,.F.,0,3/6/2022,3/6/2022,2,0,0,6158,2,10000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,3/6/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
334            ,ALFILERES EN RUEDA                      ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,710,0,0,0,0,0,0,0,0,0,.F.,0,31/07/2021,31/07/2021,2,0,0,14,1,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/07/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
335            ,APLIQUE TELA 8                          ,                                        ,                                        ,MODA APLIQUES                 ,0000000001,     ,.F.,.F.,0000000000,0,536,0,0,0,0,0,0,0,0,0,.F.,0,21/09/2020,21/09/2020,2,0,0,844,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
336            ,HILO ALG COLOR 8/20 30MTS               ,                                        ,                                        ,HILO ALG /MACRAME             ,0000000001,     ,.F.,.F.,0000000000,0,2888,0,0,0,0,0,0,0,0,0,.F.,0,11/10/2022,11/10/2022,2,0,0,70,10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
337            ,TANZA ELASTICA 0.4 X 30 MTS             ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,1480,0,0,0,0,0,0,0,0,0,.F.,0,27/01/2022,27/01/2022,2,0,0,997,2,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,27/01/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
338            ,PERLA ENGOMADA ESPECIAL                 ,                                        ,                                        ,COLLAR EN TIRA                ,0000000001,     ,.F.,.F.,0000000000,0,1268,0,0,0,0,0,0,0,0,0,.F.,0,31/08/2019,31/08/2019,2,0,0,76,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/08/2019,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
339            ,TANZA RIGIDA 0.5 X 100MTS               ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,2601,0,0,0,0,0,0,0,0,0,.F.,0,27/01/2022,27/01/2022,2,0,0,999,2,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,27/01/2022,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3393           ,PLUMAS   X6                             ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,449,0,0,0,0,0,0,0,0,0,.F.,0,20/03/2021,20/03/2021,2,0,0,529,10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,20/07/2018,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
340            ,ARO ACRILICO CHICO                      ,                                        ,                                        ,MERCERIA                      ,0000000001,     ,.F.,.F.,0000000000,0,548,0,0,0,0,0,0,0,0,0,.F.,0,3/6/2022,3/6/2022,2,0,0,982,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,11/12/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3400           ,CRAQUELINA -MOLDURA GRANDE              ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,5674,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,96,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3401           ,SIN FIN - ESQUINERO                     ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,23933,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,97,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3402           ,SIN FIN - ESQUINERO                     ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,11976,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,97,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3403           ,CRAQUELINA -APLIQUE DE PARED            ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,9166,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,99,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3404           ,CRAQUELINA -ROSA SHABBY                 ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,6063,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,97,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
340400020000   ,TIJERA CBX METAL                        ,                                        ,                                        ,HERRAMIENTAS /TIJERAS         ,0000000001,     ,.F.,.F.,0000000000,0,8748,0,0,0,0,0,0,0,0,0,.F.,0,29/09/2020,29/09/2020,2,0,0,1,1,4,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,3/8/2019,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3405           ,CRAQUELINA -ACANTHUS CLASICA            ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,6856,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,98,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3406           ,SIN FIN - HOJAS                         ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,9056,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,96,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3407           ,CRAQUELINA -PAJARITO                    ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,8075,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,97,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3408           ,SIN FIN - CANILLA DOBLE                 ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,16263,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,98,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3409           ,CRAQUELINA -CABEZAL FRANCES             ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,8058,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,98,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
340900010000   ,TIJERA ZIG ZAG                          ,                                        ,                                        ,HERRAMIENTAS /TIJERAS         ,0000000001,     ,.F.,.F.,0000000000,0,15445,0,0,0,0,0,0,0,0,0,.F.,0,21/01/2021,21/01/2021,2,0,0,100,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,21/01/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
341            ,PELOTA DE MADERA COLOR                  ,                                        ,                                        ,MADERA                        ,0000000001,     ,.F.,.F.,0000000000,0,266,0,0,0,0,0,0,0,0,0,.F.,0,14/07/2021,14/07/2021,2,0,0,1000,100,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,14/07/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3410           ,SIN FIN - MOLDURA                       ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,13583,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,97,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3411           ,CRAQUELINA -CAMELIA                     ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,10349,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,98,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3412           ,SIN FIN - CANDADO                       ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,17464,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,97,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
3413           ,SIN FIN - MAYOLICAS                     ,                                        ,                                        ,CRAQUELINA                    ,0000000001,     ,.F.,.F.,0000000000,0,1681,0,0,0,0,0,0,0,0,0,.F.,0,9/5/2023,9/5/2023,2,0,0,97,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,9/9/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
342            ,TIRA ESCALLA CHICA 1/4 TIRA             ,                                        ,                                        ,PIEDRAS NATURALES             ,0000000001,     ,.F.,.F.,0000000000,0,671,0,0,0,0,0,0,0,0,0,.F.,0,29/09/2020,29/09/2020,2,0,0,43,10,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,29/09/2020,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
343            ,PINCELETA CBX 1 - 2                     ,                                        ,                                        ,PINCELES                      ,0000000001,     ,.F.,.F.,0000000000,0,618,0,0,0,0,0,0,0,0,0,.F.,0,31/07/2021,31/07/2021,2,0,0,58,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/07/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
344            ,PINCELETA CBX 3 - 4                     ,                                        ,                                        ,PINCELES                      ,0000000001,     ,.F.,.F.,0000000000,0,925,0,0,0,0,0,0,0,0,0,.F.,0,31/07/2021,31/07/2021,2,0,0,30,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,31/07/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
345            ,FLECO X 4 SIN CAPUCHON                  ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,330,0,0,0,0,0,0,0,0,0,.F.,0,11/3/2020,11/3/2020,2,0,0,929,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
346            ,PERLADO                                 ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,1659,0,0,0,0,0,0,0,0,0,.F.,0,18/11/2021,18/11/2021,2,0,0,"92,8",2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,18/11/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
347            ,YUTE OVILLO 2MM X 100MTS                ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,1775,0,0,0,0,0,0,0,0,0,.F.,0,18/11/2021,18/11/2021,2,0,0,92,2,100,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,18/11/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
348            ,PLUMAS X 10 mini marabu                 ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,745,0,0,0,0,0,0,0,0,0,.F.,0,19/09/2020,19/09/2020,2,0,0,808,1,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,30/10/2017,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
349            ,TACHAS 10 GRS                           ,                                        ,                                        ,BASICOS ARMADOR               ,0000000001,     ,.F.,.F.,0000000000,0,413,0,0,0,0,0,0,0,0,0,.F.,0,18/11/2021,18/11/2021,2,0,0,907,2,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,18/11/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
350            ,CORDON YUTE 11/4 XMT                    ,                                        ,                                        ,HILO ALG /MACRAME             ,0000000001,     ,.F.,.F.,0000000000,0,155,0,0,0,0,0,0,0,0,0,.F.,0,17/07/2021,17/07/2021,2,0,0,"944,3",10,1000,0,0,          ,0,          ,          ,          ,          ,          ,N,STANDARD  ,,.F.,,                              ,                              ,                              ,                              ,                              ,                              ,mprod.bmp                                                   ,.F.,AR  ,0,               ,UPC-A   ,17/07/2021,13/12/2023,.F.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No publicar                   
